1.0-Entropy,Accuracy,Coverage,F1Measure,actual_discrim_set_size,actual_num_trials,algorithm,alpha,beta,cluster similarity threshold,dataset,epsilon,estimated_discrim_set_size,estimated_trials,experiment_ID,maxiter,minqual,num_clusters,pca,quality_max,quality_mean,quality_median,quality_min,quality_std_dev,runtime_clustering_sec,runtime_metrics_sec,subspace similarity threshold,width
0.017347,0.579710,0.973913,0.361940,2.000000,8738.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,4305,0,1000.0,1.000000,y,1376256.000000,1376256.000000,1376256.000000,1376256.000000,NaN,3.000000,0.000000,0.5,0.5
0.027061,0.579710,0.994203,0.405205,2.000000,44326.000000,MOCCA,0.05,0.4,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,4417,0,1000.0,3.000000,y,82763.671875,28971.354167,2197.265625,1953.125000,46585.673597,13.000000,0.000000,0.25,0.5
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,4992,0,1000.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,37.000000,1.000000,0.5,0.01
0.017704,0.579710,0.982609,0.363636,2.000000,44326.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,4425,0,1000.0,1.000000,y,82763.671875,82763.671875,82763.671875,82763.671875,NaN,7.000000,0.000000,0.5,0.5
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,5000,0,1000.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,40.000000,1.000000,0.5,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,4996,0,1000.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,45.000000,1.000000,0.5,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,4621,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,8.000000,0.000000,-1.0,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,4625,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,8.000000,0.000000,-1.0,0.01
0.074971,0.643229,0.945313,0.390701,2.000000,113535.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,4428,0,1000.0,1.000000,y,1107788.085938,1107788.085938,1107788.085938,1107788.085938,NaN,37.000000,0.000000,0.5,0.5
0.513639,0.579710,1.000000,0.742565,2.000000,10053.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,4617,0,0.0,9276.000000,y,4096.000000,2095.027167,2048.000000,2048.000000,215.409921,32.000000,8.000000,0.8,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,4628,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,36.000000,1.000000,-1.0,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,4624,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,40.000000,1.000000,-1.0,0.01
0.018439,0.565217,1.000000,0.659713,2.000000,8738.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,4309,0,1000.0,718.000000,y,1376256.000000,911394.228412,1259520.000000,62464.000000,480362.191033,93.000000,6.000000,0.5,0.5
0.545755,0.651042,1.000000,0.758687,2.000000,18718.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,4528,0,0.0,18140.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,98.000000,37.000000,0.1,0.01
0.545755,0.651042,1.000000,0.758687,2.000000,18718.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,4532,0,0.0,18140.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,98.000000,35.000000,0.1,0.01
0.545755,0.651042,1.000000,0.758687,2.000000,18718.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,4612,0,0.0,18140.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,107.000000,38.000000,0.8,0.01
0.018504,0.565217,1.000000,0.658084,2.000000,44326.000000,MOCCA,0.05,0.4,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,4421,0,1000.0,1342.000000,y,82763.671875,47836.099048,32324.218750,10253.906250,22687.126837,390.000000,10.000000,0.25,0.5
0.502822,0.579710,0.976812,0.753188,2.000000,8738.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,5069,0,0.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.1,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,8738.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,5073,0,0.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,16269.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5068,0,0.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,6.000000,1.000000,0.1,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,8738.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,5077,0,0.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,16269.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5072,0,0.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,6.000000,1.000000,0.1,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,8738.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,5081,0,0.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,16269.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5076,0,0.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.1,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,8738.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,5085,0,0.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,16269.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5080,0,0.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,8.000000,1.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,16269.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5084,0,0.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.1,0.01
0.512704,0.579710,1.000000,0.746569,2.000000,8738.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,5061,0,0.0,8144.000000,y,4096.000000,2095.528487,2048.000000,2048.000000,216.040398,23.000000,7.000000,-1.0,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,16269.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5096,0,0.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.25,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,16269.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5100,0,0.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,6.000000,1.000000,0.25,0.01
0.512704,0.579710,1.000000,0.746569,2.000000,8738.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,5065,0,0.0,8144.000000,y,4096.000000,2095.528487,2048.000000,2048.000000,216.040398,31.000000,8.000000,-1.0,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,16269.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5104,0,0.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.25,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,4629,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,8.000000,0.000000,-1.0,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,4689,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,9.000000,0.000000,0.25,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,4693,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,8.000000,0.000000,0.25,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,4705,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,11.000000,0.000000,0.5,0.01
0.490283,0.579710,0.988406,0.758009,2.000000,50998.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,4709,0,0.0,160.000000,y,488.281250,213.623047,195.312500,195.312500,51.590610,8.000000,0.000000,0.5,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,4789,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,4788,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,8.000000,1.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,18718.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,1.000000,18718.000000,4792,0,1000.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.1,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,10053.000000,MOCCA,0.05,0.25,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,1.000000,10053.000000,4797,0,1000.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,4692,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,37.000000,1.000000,0.25,0.01
NaN,0.579710,0.000000,0.000000,2.000000,50998.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,4917,0,1000.0,0.000000,y,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,6.000000,0.000000,-1.0,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,4688,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,44.000000,1.000000,0.25,0.01
NaN,0.579710,0.000000,0.000000,2.000000,50998.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,4913,0,1000.0,0.000000,y,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,11.000000,0.000000,-1.0,0.01
NaN,0.579710,0.000000,0.000000,2.000000,50998.000000,MOCCA,0.05,0.4,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,4921,0,1000.0,0.000000,y,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,6.000000,0.000000,-1.0,0.01
NaN,0.579710,0.000000,0.000000,2.000000,50998.000000,MOCCA,0.05,0.4,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,4925,0,1000.0,0.000000,y,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,7.000000,0.000000,-1.0,0.01
NaN,0.579710,0.000000,0.000000,2.000000,50998.000000,MOCCA,0.05,0.4,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,5009,0,1000.0,0.000000,y,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,6.000000,0.000000,0.5,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,4708,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,39.000000,1.000000,0.5,0.01
NaN,0.579710,0.000000,0.000000,2.000000,50998.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,5013,0,1000.0,0.000000,y,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,6.000000,0.000000,0.8,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,4704,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,45.000000,1.000000,0.5,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,4712,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,39.000000,1.000000,0.5,0.01
0.544554,0.651042,1.000000,0.758687,2.000000,16269.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5064,0,0.0,15857.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,74.000000,31.000000,-1.0,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,4916,0,1000.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,40.000000,1.000000,-1.0,0.01
0.544554,0.651042,1.000000,0.758687,2.000000,16269.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5088,0,0.0,15857.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,78.000000,31.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,5012,0,1000.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,39.000000,1.000000,0.8,0.01
0.544554,0.651042,1.000000,0.758687,2.000000,16269.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5092,0,0.0,15857.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,87.000000,34.000000,0.1,0.01
0.512977,0.579710,1.000000,0.684728,2.000000,50998.000000,MOCCA,0.05,0.4,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,4701,0,0.0,32949.000000,y,488.281250,196.435803,195.312500,195.312500,10.687751,436.000000,25.000000,0.25,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,8738.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,5169,0,0.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.8,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,16269.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5168,0,0.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,6.000000,1.000000,0.8,0.01
0.477019,0.579710,0.985507,0.750277,2.000000,44326.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,5185,0,0.0,159.000000,y,488.281250,212.509827,195.312500,195.312500,48.561116,7.000000,0.000000,-1.0,0.01
0.477019,0.579710,0.985507,0.750277,2.000000,44326.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,5189,0,0.0,159.000000,y,488.281250,212.509827,195.312500,195.312500,48.561116,8.000000,0.000000,-1.0,0.01
0.477019,0.579710,0.985507,0.750277,2.000000,44326.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,5193,0,0.0,159.000000,y,488.281250,212.509827,195.312500,195.312500,48.561116,8.000000,0.000000,-1.0,0.01
0.477019,0.579710,0.985507,0.750277,2.000000,44326.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,5197,0,0.0,159.000000,y,488.281250,212.509827,195.312500,195.312500,48.561116,8.000000,0.000000,-1.0,0.01
0.512977,0.579710,1.000000,0.684728,2.000000,50998.000000,MOCCA,0.05,0.4,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,4697,0,0.0,32949.000000,y,488.281250,196.435803,195.312500,195.312500,10.687751,485.000000,27.000000,0.25,0.01
0.512704,0.579710,1.000000,0.746569,2.000000,8738.000000,MOCCA,0.05,0.25,1.0,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,5177,0,0.0,8144.000000,y,4096.000000,2095.528487,2048.000000,2048.000000,216.040398,23.000000,7.000000,0.8,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,113535.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,5180,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,33.000000,1.000000,-1.0,0.01
0.512704,0.579710,1.000000,0.746569,2.000000,8738.000000,MOCCA,0.05,0.25,0.8,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,5173,0,0.0,8144.000000,y,4096.000000,2095.528487,2048.000000,2048.000000,216.040398,32.000000,8.000000,0.8,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,113535.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,5184,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,32.000000,1.000000,-1.0,0.01
NaN,0.579710,0.000000,0.000000,2.000000,50998.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,5017,0,1000.0,0.000000,y,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,7.000000,0.000000,0.8,0.01
NaN,0.579710,0.000000,0.000000,2.000000,50998.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,5021,0,1000.0,0.000000,y,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,7.000000,0.000000,0.8,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,113535.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,5188,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,36.000000,1.000000,-1.0,0.01
NaN,0.579710,0.000000,0.000000,2.000000,50998.000000,MOCCA,0.05,0.4,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.0050,2.000000,50998.000000,5025,0,1000.0,0.000000,y,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,7.000000,0.000000,0.8,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,8738.000000,MOCCA,0.05,0.25,0.15,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,5109,0,0.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.25,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,8738.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,5113,0,0.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.25,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,113535.000000,MOCCA,0.05,0.4,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,5196,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,38.000000,1.000000,-1.0,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,16269.000000,MOCCA,0.05,0.25,0.25,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5112,0,0.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.25,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,113535.000000,MOCCA,0.05,0.4,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,2.000000,113535.000000,5208,0,0.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,32.000000,1.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,16269.000000,MOCCA,0.05,0.25,0.0,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5124,0,0.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,6.000000,1.000000,0.5,0.01
0.502822,0.579710,0.976812,0.753188,2.000000,8738.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,1.000000,8738.000000,5129,0,0.0,162.000000,y,4096.000000,2130.172840,2048.000000,2048.000000,301.494777,3.000000,0.000000,0.5,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,16269.000000,MOCCA,0.05,0.25,0.05,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.01,1.000000,16269.000000,5128,0,0.0,384.000000,y,32768.000000,32768.000000,32768.000000,32768.000000,0.000000,7.000000,1.000000,0.5,0.01
0.477019,0.579710,0.985507,0.750277,2.000000,44326.000000,MOCCA,0.05,0.4,0.05,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,5213,0,0.0,159.000000,y,488.281250,212.509827,195.312500,195.312500,48.561116,8.000000,0.000000,0.1,0.01
0.477019,0.579710,0.985507,0.750277,2.000000,44326.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/liver.arff,0.01,2.000000,44326.000000,5217,0,0.0,159.000000,y,488.281250,212.509827,195.312500,195.312500,48.561116,8.000000,0.000000,0.1,0.01
0.572917,0.651042,1.000000,0.784771,2.000000,130623.000000,MOCCA,0.05,0.4,0.1,/scratch/scratch95/h/hoffer/data/diabetes.arff,0.0050,2.000000,130623.000000,5020,0,1000.0,384.000000,y,1220.703125,1220.703125,1220.703125,1220.703125,0.000000,41.000000,1.000000,0.8,0.01
